RID	Regulator	Target	ACC	BLCA	BRCA	CESC	CHOL	COAD	DLBC	ESCA	GBM	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	MESO	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	TGCT	THCA	THYM	UCEC	UCS	UVM
RID02279	AATBC	CDK4	0.75923	0.79799	0.92054	0.03687	0.81065	0.09603	0.83179	0.02302	0.04839	0.0065	0.30226	0.00465	2e-04	0.00054	0.34716	0.00404	0.91282	0.27323	0.38951	0.00053	0.34346	0.02373	0.21809	0.06915	0.14293	0.01175	0.52473	8e-05	0.54608	0.15829	0.001	0.24979	0.4219
RID02280	AATBC	RB1	0.49062	0.00984	2e-05	0.49528	0.5512	0.25669	0.42366	0.64172	0.64453	0.03097	0.00223	0.8958	0.54272	8e-05	0	0.73495	0.08408	0.40561	0.09576	0.108	0.85531	0.02795	0.51125	0.76615	0.70917	0	0.04176	0.36066	0.51666	0.02028	0.58898	0.57227	0.07004
RID02281	AATBC	CDKN2C	0.23774	0.00651	0.05708	3e-05	0.59134	0.32806	0.24219	0.00011	0.01215	0	0.41484	0.12218	0.15692	0.42962	0	0.25187	0.01602	0.02776	0.39975	0	0.86582	0.43568	0.18293	0.33709	0.76979	0.00106	0.45014	0.78426	0.90134	0.29125	0.06278	0.59723	0.02425
RID02282	AATBC	CASP9	2e-05	0.00028	0.86947	0.28593	0.10894	0.04449	0.86107	0.32879	0.62607	0	0	0	0.12413	0.02242	0.81687	0.91638	0.32202	0	0.11433	0	0.84479	0.62266	0.11109	0.29724	0.27588	0.94687	0.64616	0.17652	0.00041	0.92465	0.18739	0.3916	0.42677
RID02283	AATBC	CASP3	0.0255	0.89086	0.85621	0.2022	0.31195	0.80588	0.02767	0.54922	0.34363	0	0.66894	3e-05	0	0.08809	0	0.01169	0.928	9e-05	0.37976	0	0.03898	0.02283	0.09351	0.61852	0.35873	0.00017	0.12113	0.46648	0.00926	0.00312	0.04708	0.60966	0.00055
RID02284	AATBC	MAPK8	0.66898	0.08897	0.73825	0.92954	0.33681	0.2729	0.69358	0.92122	0.6487	0.62755	0.28571	0.3053	0.99244	0.07215	0.00788	0.79986	0.01908	0.9793	0.23889	0.00156	0.33377	0.00011	0.42774	0.33333	0.34392	0.00101	0.35489	0.05199	0.58447	0.02004	0.01409	0.81427	0.49615
RID02285	AATBC	NFE2L2	0.52048	0.50366	0.66506	4e-05	0.0939	0.279	0.65545	0	0.01951	1e-04	0.97719	0.13407	0.59864	2e-05	0	0.38897	0	0	0.39792	0	0.00471	0.21361	0.06652	0.48263	0.14843	0.00021	0.00266	0.56615	0.90921	0.1346	0.00671	0.06988	0.05257
RID02293	DNMT1	ADAMTS9-AS2	0.56579	0.03064	0.1176	0.8969	0.79403	0.16836	0.49016	0.59045	0.50778	6e-05	0.62183	0.0149	0	0.36543	0.98547	0.03558	0.64399	0.70857	0.16449	4e-04	0.98813	0.52511	0	0.42224	0.66897	0.00989	0.06368	0.12128	2e-05	0.0684	0.07179	0.59578	0.00581
RID02294	APTR	CDKN1A	0.8915	0.44491	0.31981	0.00164	0.6678	0.04767	0.08531	0.00018	0.44105	0	0.6892	0.03218	0.08344	0.00223	0.36503	0.00849	0.49786	0.00142	0.1503	0.84876	0.31649	0.56424	0.0039	0	0.1813	0.00055	0.5473	0.06888	0.84954	0.08818	0.20237	0.44706	0.75086
RID02295	CDKN2B-AS1	CDKN2B	2e-05	0	0	1e-05	0.00234	0	0.08711	0.02938	0	0.52774	0	7e-05	0.03165	0	0	0	0	0	5e-05	0	0.00356	0	0.00706	0	0	0.09379	0	0	0	0.02551	0	0.04049	0
RID02296	CDKN2B-AS1	TGFB1	0.02609	0.07234	0.00051	0.30476	0.80819	0.3171	0.06089	0.11172	0.51002	0.1904	0.73854	0.00034	0.00619	0.48087	0.10151	0.03035	0.03825	0.44746	0.00879	1e-05	0.3471	0.39512	0.07136	0.20431	4e-04	0.09439	0.54414	0.00139	0.00345	0.79641	0.15768	0.01087	0.52408
RID02300	CDKN2B-AS1	CDKN2A	0	0	0	0	0	0.4854	0	0	0	0	0	0	0	0	0	0	0	0	0.00061	0	1e-05	0	0.00148	0.54182	0	0.00216	0	0	0	0	0	4e-05	2e-05
RID02301	CDKN2B-AS1	CDKN2B	2e-05	0	0	1e-05	0.00234	0	0.08711	0.02938	0	0.52774	0	7e-05	0.03165	0	0	0	0	0	5e-05	0	0.00356	0	0.00706	0	0	0.09379	0	0	0	0.02551	0	0.04049	0
RID02303	BOK-AS1	BOK	2e-05	0.00808	0.36137	0.08417	0.74955	0.01808	0.76976	0.61101	0.1488	0.01333	0.01727	0.02914	0.31009	0.92238	0.95432	0	0	0.79401	0.00014	0	0.00559	5e-05	0.00893	0.04879	0	0.20571	0.45378	0.33092	0	0	0.26819	0.5446	0.7352
RID02304	CDKN2B-AS1	CDKN2B	2e-05	0	0	1e-05	0.00234	0	0.08711	0.02938	0	0.52774	0	7e-05	0.03165	0	0	0	0	0	5e-05	0	0.00356	0	0.00706	0	0	0.09379	0	0	0	0.02551	0	0.04049	0
RID02306	GAS5	PTEN	0	0.44494	0.49331	0.16267	0.10532	0.01353	0.57608	0.61454	0.28999	0.00915	0	0.03888	0.22266	0.04342	0.65417	0.86853	0.22404	0.66901	0.98217	0.63453	0.67922	0.07164	0.07089	0.82923	0.81254	0.01145	0.03301	0.58192	0.64042	0.52085	0.00917	0.50212	0.04994
RID02307	GAS5	BAX	0.00049	0.00113	0.00158	0.14804	0.22626	0.7848	0.99788	0.26438	0.00392	0.00737	0	0.63614	0.65575	0.86865	0.45057	0	0.70581	0.00434	0.18798	6e-05	0.00671	0.39431	0.98854	0.0848	0.07457	0.00019	0.31843	0.22941	0.01144	0.00066	0.55736	0.06395	0
RID02308	GAS5	BAK1	0.02975	0.00084	0.02134	0.01624	0.22811	0.018	0.04948	0.04527	0.17229	0	0.23844	0.00038	0.19374	0.95957	0.10423	0	0.70187	0.2579	0.12007	3e-05	0.10653	0.28788	0.02061	0.06334	0.00172	0.00059	0.09055	0.65375	0.00309	0.01672	0	0.589	0.00238
RID02309	GAS5	CASP3	0.00033	0.00091	0.00022	5e-05	0.0538	0.86778	0.35018	0.25087	0.56638	0.1197	0.3714	0.02251	0.91549	0.47437	0	0.27678	0.00173	0.04119	0	0.00058	0.15461	0.40927	0	0.36374	0.00012	0.14354	0.06534	0.02874	0.3292	0.28313	0.25843	0.02196	0.4741
RID02310	GAS5	CASP9	0.04261	0.74077	0.94128	0.00427	0.02317	0.10834	0.05399	0.63046	0.10771	0.80013	0.93066	0.83503	0.06314	0.01044	2e-05	0.00441	0.36408	0.0051	0.10225	0.94816	0.04897	0.67135	0	0.0519	0.03495	0	0.08636	0.0425	0.03263	0.30944	0.78204	0.86926	0.73216
RID02312	GAS5	PDCD4	0.58043	0.00775	0.00101	0.6479	0.93938	0.28327	0.83021	0.26819	0.17008	0.04441	0.36288	0.72876	0.42558	0.00937	0.0421	0.00054	0.19617	0.06883	0.00872	0.04083	0.00035	0.03485	7e-05	0.13365	0.63588	0	0.00012	0.99688	0.03518	0.05012	0.00905	0.9983	0.01257
RID02313	GAS5	PTEN	0	0.44494	0.49331	0.16267	0.10532	0.01353	0.57608	0.61454	0.28999	0.00915	0	0.03888	0.22266	0.04342	0.65417	0.86853	0.22404	0.66901	0.98217	0.63453	0.67922	0.07164	0.07089	0.82923	0.81254	0.01145	0.03301	0.58192	0.64042	0.52085	0.00917	0.50212	0.04994
RID02314	DBH-AS1	CDK6	0.53971	0.08308	0.35057	0.91888	0.82057	0.92507	0.78562	0.50747	0.14647	9e-05	0.46919	0.00581	0.83494	0.0879	0.36082	0.00236	0.30635	0.36465	0.31237	1e-05	0.01139	0.00058	0.15774	0.27858	0.80217	0.67495	0.44075	3e-05	0.10019	0.61843	0.86722	0.02876	0.00037
RID02315	DBH-AS1	CCND1	0.63433	0.61501	0.00049	0.97104	0.51064	0.02286	0.27303	0	0.65807	0.12654	0.24433	0.02935	0.02638	0.00454	7e-05	0.00862	0.9236	2e-04	0.71815	0.02085	0.24644	0.5942	0.50369	0.0031	0.26872	0.33641	0	0	0.17128	0.01099	0.82439	0.22643	0.09915
RID02316	DBH-AS1	CCNE1	0.31565	0.79984	0.09623	0.61698	0.58617	0.2404	0.78133	0.60426	0.21501	0.53307	0	0.0303	0.08688	0.75733	0.07406	0.59732	0.41514	0.94481	0.0899	0.37002	0.90362	0.32681	0.25321	0.65323	0.56275	0.06683	0.77466	3e-05	0.00581	0.91004	0.00359	0.64989	0.03006
RID02317	DBH-AS1	CDKN2A	0.04644	0.34175	0.00128	0.90501	0.87481	0.16651	0.33891	0.85565	0.3091	0	3e-05	0.30057	0.82417	0.1596	0.48408	0.86063	0.00304	0.57655	0.73357	0.2773	0.64941	0.0633	0.47085	0.22045	0.88391	0.92225	0.13045	0	0.79347	0.16851	0.00156	0.96028	0.21347
RID02318	DBH-AS1	CDKN1A	0.1876	0.40844	0.89101	0.04761	0.57937	0.10305	0.74093	0.21388	0.29544	0.00291	4e-05	0.02892	0.04135	0.70171	0.51451	0.03955	0.96938	0.03611	0.83563	0.00094	0.17527	0.08817	0.58795	0.67178	0.07535	0.00117	0.64735	0.00281	0.09116	0.08138	0.91147	0.74898	0.96635
RID02319	DBH-AS1	CDKN1B	0.40563	0.98402	0.46598	0.06097	0.82049	0.34869	0.06166	0.01474	0.61943	0	0.04459	0.3099	0.09556	0.04573	0.02079	0.00142	0.02239	0	0.30526	0.05651	0.01459	0.20432	0.05482	0.16639	0.94983	0	0.00114	0.01601	0.63591	0.06123	0.00079	0.64883	2e-05
RID02321	TP53	DBH-AS1	0.28506	0.0814	0.21473	0.26989	0.39777	0.00443	0.24826	0.06669	0.00244	0	0.00013	0.00678	0.40325	0.00407	0.00056	0.02688	0.63054	0.28127	0.06256	0.32926	0.29942	0.28611	0.19928	0.05669	0.43663	0.20419	0.00094	0.12441	0.04882	0.31324	0.23831	0.54301	0.53973
RID02324	EGFR-AS1	EGFR	0	0	0	0	0.64993	0	0.00308	0	0.41517	0	0.28712	0	0.16134	0.03829	0	0.05718	0	0	0	0	0.33253	0	0	0.35872	0	0.09735	0	0.00757	0	0	0	0.69558	0.48101
RID02325	GHR	EGFR-AS1	0.00021	0.05872	0.54451	0.74397	0.2796	0	1e-05	0.47145	0.31499	0.06895	0.45066	0.91421	0.81872	0	0.73354	9e-05	0	0.51523	0.01029	0	0.71921	0.40084	0.67004	0.5948	0	0.98737	0.41589	0.001	0	0	0	0.20391	0.00074
RID02326	DLX6-AS1	DLX6	0	0	0	0	0	0	0.00056	0	0	0	0	0	0	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RID02329	DANCR	CTNNB1	0.16861	0.1428	0.52969	0	0.7621	0.91552	0.90797	0.92071	0.51542	0.13289	0.58165	0.11809	0.43787	0.68183	0.96506	2e-05	0.02776	0.45903	0.52672	0.11938	0.00351	0.57239	0.00169	0.30178	0.11628	0.53048	0.06325	0.77509	0.03211	0.0387	0.00096	0.65932	0.68857
RID02330	CCDC26	KIT	0.31424	0.77333	0.55456	0.71386	0.28673	0.38282	0.78699	0.1059	0.9837	0.08274	0.7251	0.28745	0.95789	0.08922	0.55517	0.51333	0.09315	0.89909	0.70472	0.02515	0.04503	0.82319	0	0.31928	0.63488	0.56035	0.79438	0.13598	0.5349	0.09041	0.01614	0.46121	0.00061
RID02331	GAS5	EGFR	0.75342	0.33643	0.03186	0.49104	0.83433	0.05979	0.06919	0.41879	0.09073	0.06697	0.47215	0.9309	0.71976	0.04406	0.00378	0.00013	0.03914	0.15151	0.07277	0.9969	0.05454	0.54573	0	0.0235	0.90214	0.30245	0.84931	0.00196	0.00023	0.09043	0.03041	0.21645	0.01764
RID02332	GAS5	IGF1R	0.01141	0.15933	0.44546	0.32758	0.10174	1e-05	0.3138	0.76531	0.22322	0.00262	0.68498	0.15488	0.4941	0.00157	0.15644	0	0.06124	0.13707	0.66411	0.10415	0.28072	0.48162	3e-05	0.33783	0.03377	0.01033	0.6459	0.1476	0.00319	0.03442	0.05587	0.24592	0.31761
RID02337	AR	DRAIC	0.68775	0.01306	0	0.64756	0.00437	0.84373	0.77103	0.89528	0.00433	0.00408	0.06297	0	0.7441	0.14459	0	0.16435	0.00556	0.90988	0.8485	0.61715	0.18276	0.92306	0.00198	0.75235	0.47974	0.28868	0.13583	4e-05	0.33306	0.9425	0.02448	0.98282	0.59142
RID02338	AR	PCAT29	0.68775	0.01306	0	0.64756	0.00437	0.84373	0.77103	0.89528	0.00433	0.00408	0.06297	0	0.7441	0.14459	0	0.16435	0.00556	0.90988	0.8485	0.61715	0.18276	0.92306	0.00198	0.75235	0.47974	0.28868	0.13583	4e-05	0.33306	0.9425	0.02448	0.98282	0.59142
RID02339	FOXA1	DRAIC	0.9908	0.00324	0	0	0.69941	0.71547	0.85935	0.00142	0.46611	0	0.78316	0.11864	0.3213	0.35913	0.09572	0.01958	0	0	0.68111	0.75933	0.58024	0	0	0.84407	0.69492	0.11029	0.01988	0	0.36408	0.80182	0.53768	0.48629	0.85912
RID02340	FOXA1	PCAT29	0.9908	0.00324	0	0	0.69941	0.71547	0.85935	0.00142	0.46611	0	0.78316	0.11864	0.3213	0.35913	0.09572	0.01958	0	0	0.68111	0.75933	0.58024	0	0	0.84407	0.69492	0.11029	0.01988	0	0.36408	0.80182	0.53768	0.48629	0.85912
RID02341	CCAT1	BMI1	0.68617	0.87564	0.7337	0.78541	0.99895	0.02092	0.6821	0.2152	0	5e-05	0.08609	0.66882	0.17975	0.00174	6e-05	0.00203	0.59776	0.26448	0.5429	0	0.02593	0.04114	0.17811	0.00275	0.31653	0	1e-05	0.03905	0	0.87772	0.54099	0.48057	0
RID02343	EWSR1	EWSAT1	0.92456	0.00706	0	0.00258	0.11487	0.11069	0.52095	0.90065	0.35551	1e-05	0.03187	0.01531	0.64855	0.1027	0.12911	0.04697	0.02313	3e-04	0.36902	0.00031	0.53479	0.27125	0.57031	0.10624	0.26782	0.02824	0.3127	0.17257	1e-05	0.16649	0.08357	0.99214	0.2073
RID02346	GAPLINC	CD44	0.00019	0.39238	0.02217	0.28793	0.59034	1e-05	0.08	0.00157	0.34475	0.8596	0.01181	0.01336	0.07058	0.03358	0.00086	0.87022	0.38434	0.17724	0.02132	0.00435	0.48855	9e-05	0.03474	0.07217	0.01178	0.0972	0.05669	0	0	0.72672	0.44799	0.43817	0.09662
RID02347	MYC	CCAT1	2e-04	0	0.00477	0.00893	0.15098	0	0.70338	9e-05	0.12086	0	0.04823	0.16214	0	0.3508	0.05525	0	0	0	0.04707	0.00016	0	0.92663	0.30979	0	0.34384	0.01555	0	0	0.35052	0	0.0637	0.00236	0.00106
RID02348	FENDRR	FN1	0.67006	0.07809	0.26041	0.76094	0.88731	0.04554	0.35104	0.02082	0.66081	0.87281	0.77055	0.30703	0.73756	0.86117	0.75595	0.35446	0.73856	0.987	0.41135	0.04122	0.94329	0.59544	0.85858	0.35008	0.05075	0.9363	0	2e-05	0	0.69702	0.90906	0.61831	0
RID02349	FENDRR	MMP2	0.39064	0	0.99472	0.97262	0.00023	0	0.31448	1e-05	0.14628	0.54444	0.77381	0.31257	0.63028	0.83165	0	0	0.94948	0.78339	0.10439	0.1155	0.11675	0.73689	0	0	0.02861	0.00497	0	0	0.7292	0.78353	8e-05	0.80225	0.04569
RID02350	FENDRR	MMP9	0.50921	0.91371	0.88797	0.35492	0.23034	0.00303	0.75996	0.72265	0.79932	0.61012	0.74108	0.49383	0.65386	0.68734	0.97459	0.22809	0.04281	0.30535	0.08543	0.8021	0.21941	0.9264	0.15692	0.27764	0.33863	0.08889	0.11391	0.21826	0.05527	0.0176	0.49388	0.46665	0.02214
RID02352	GAS5	E2F1	0.4743	0.00289	0.17144	0.19809	0.28826	0.00768	0.28718	0.53198	0.63223	0.00171	0.08626	0.2534	0.00189	0.97676	0.14351	0.35165	0.00458	0.61201	0.52021	2e-05	0.14851	0.01551	0.14377	0.00428	0.00013	0.00179	0.42465	0.00081	0.00617	0.04208	0.00178	0.06457	2e-04
RID02353	MTOR	GAS5	1e-04	0.00794	0.03379	0.08375	0.03674	0.00197	0.3233	0.32828	0.00915	0.00209	0.88735	0.00071	0.00388	0.93172	0	4e-05	2e-05	0.00038	0.01831	0.09848	0.28545	0.58595	0.00491	0.99729	0.00035	0.06615	0.16586	0.03377	0.72159	0.79812	0.7116	0.07201	0.09515
RID02355	CCAT1	MYC	2e-04	0	0.00477	0.00893	0.15098	0	0.70338	9e-05	0.12086	0	0.04823	0.16214	0	0.3508	0.05525	0	0	0	0.04707	0.00016	0	0.92663	0.30979	0	0.34384	0.01555	0	0	0.35052	0	0.0637	0.00236	0.00106
RID02357	GAS5	TP53	0.22397	0.00581	0.00057	0.86555	0.0248	0.1543	0.26454	0.17324	0.10004	0.2323	0	0.00923	0	0.003	3e-05	0	0.02528	0.47801	0.04003	0.62563	0.86771	0.62278	0.96084	0.10129	0	0.16054	0.07992	0.10561	0	0.34347	0.04604	0.76486	3e-05
RID02358	GAS5	E2F1	0.4743	0.00289	0.17144	0.19809	0.28826	0.00768	0.28718	0.53198	0.63223	0.00171	0.08626	0.2534	0.00189	0.97676	0.14351	0.35165	0.00458	0.61201	0.52021	2e-05	0.14851	0.01551	0.14377	0.00428	0.00013	0.00179	0.42465	0.00081	0.00617	0.04208	0.00178	0.06457	2e-04
RID02359	GAS5	CDK6	5e-05	0.21345	0.8713	0.68706	0.98863	0.03275	0.34442	0.52507	0.84207	0.02223	2e-05	0.78565	0.08156	0.01395	0.02273	0.03548	0.00504	0.07963	0.37826	0.02968	0.07229	0.57819	5e-05	0.19294	0.40967	0.00048	0	0.00017	1e-05	0.00766	0.06212	0.50765	0.43732
RID02360	GAS5	CDK6	5e-05	0.21345	0.8713	0.68706	0.98863	0.03275	0.34442	0.52507	0.84207	0.02223	2e-05	0.78565	0.08156	0.01395	0.02273	0.03548	0.00504	0.07963	0.37826	0.02968	0.07229	0.57819	5e-05	0.19294	0.40967	0.00048	0	0.00017	1e-05	0.00766	0.06212	0.50765	0.43732
RID02365	MYC	CCAT1	2e-04	0	0.00477	0.00893	0.15098	0	0.70338	9e-05	0.12086	0	0.04823	0.16214	0	0.3508	0.05525	0	0	0	0.04707	0.00016	0	0.92663	0.30979	0	0.34384	0.01555	0	0	0.35052	0	0.0637	0.00236	0.00106
RID02369	HULC	SNAI1	0.67159	0.08256	0.09896	0.63	0.84906	0.8016	0.2768	0.83596	0.76	0.16814	0.02828	0.38639	0.53479	0.16559	0.26672	3e-05	0.00026	0.70088	0.14721	0.05805	0.33743	0.3178	0.59337	0.04211	0.41492	0.40187	0.73725	0.17603	0.0359	0.52959	0.30575	0.79752	0.3536
RID02370	HNF1A-AS1	RRM1	0.16861	0.81994	0.00663	0.50942	0.07969	0.25275	0.56158	5e-04	0.16684	0.05318	0.94824	0.76514	0.04559	0.35168	0.03986	1e-04	0.1321	0.37227	0.05508	0.23937	0.21034	0.0901	0.95435	0.33358	0.00987	0.00018	0.49779	2e-05	0.0898	0.47115	0.06991	0.06906	0
RID02371	HNF1A-AS1	CEACAM5	0.61832	0.01394	0.55087	0.00013	0.20635	0.00046	5e-05	0	0	0.78863	0.48755	0.00134	0.4382	0	0.88802	0.66871	0.00073	0.12213	0.59057	0.91176	0.61653	0.00123	0.51842	0.0056	0	0.73668	0.37363	0.02023	0.02177	0.28546	0.01156	0.81422	0.02159
RID02372	HOTAIR	AR	0.58746	0.13951	0.00023	0.56856	0.52415	0.13084	0.4284	0.2895	0.14614	0.83121	0.66385	0.5226	0	0.89645	0	0.05638	0.41742	0.42553	0.92196	0.89715	0.82484	0.34796	0.27098	0.7917	0.47669	1e-04	0.28374	0.01707	0.54422	0.54606	0.08335	0.24343	0.75506
RID02373	ESR1	HOTAIR	0	0.53838	0.0209	0.00012	0.49418	0.81704	0.84736	0.57123	0.3235	0.7294	0.80847	0.20553	0.56766	0.02148	0.37392	0.36194	0.0015	0.00035	0.77804	0.23267	0.67739	0.75525	0.03588	0.81087	0.64355	0.70661	0.09485	0.61173	0.77239	0.57408	0.53087	0.19109	0.39476
RID02374	H19	TP53	0.01662	0.22577	0.01798	0.71241	0.34518	0.53327	0.31274	0.8138	0.92214	0.00289	0.65736	0.70155	0.68258	0.10141	0.00257	0.28913	0.28562	0.97513	0.41195	0.60352	0.52125	0.5397	0.03393	0.81482	0.48121	0.01744	0.44585	0.00172	0.00503	0.85179	0.65896	0.83545	0.27452
RID02375	HOTAIR	HLA-G	0.48959	0.54722	0.74811	0.205	0.82823	0.22081	0.15874	0.72503	0.30824	0.7046	0.05734	0.1673	0.6917	0.12034	0.00923	0.18816	0.47941	0.3985	0.26907	0.52811	0.9162	0.58687	0.10786	0.52962	0.19596	0.13107	0.91678	0.22965	0.82317	0.63408	0.19943	0.95895	0.90019
RID02376	YAP1	H19	0.89574	0.96092	0.32513	0.74585	0.38731	0.00047	0.69157	0.8774	0.86878	0.07365	0.94053	0.00286	0.83383	0.73835	0.23823	0.78704	0.88328	0.01481	0.72821	0.43324	0.73806	0.59486	0.79043	0.06611	0.21412	0.81489	0.00352	0	0.09869	0.02224	0.25462	0.10482	0.49067
RID02377	H19	ZEB1	0.41694	0.085	0.1139	0.24159	0.31433	0.84248	0.87337	0.57128	0.71043	0.67214	0.62311	0.91465	0.50264	0.38754	0.27917	0.33073	0.05802	0.0161	0.83611	0.10481	0.97785	0.98004	0.01248	0.58501	0.38232	0.14971	0.27056	0	0.17168	0.70639	0.59708	0.59915	0.71006
RID02378	H19	VIM	0.0473	0.07611	0	0.94283	0.51707	0.93938	0.36897	0.95322	0.37359	0.37719	0.57635	0.00219	0.24445	0.45448	0.00094	0.52838	0.36592	0.04889	0.12146	0.68769	0.31353	0.12081	0.00077	0.80019	0.67606	0.13749	0.90163	0	0.05294	0.66558	0.0119	0.24474	0.39415
RID02379	H19	ZEB1	0.41694	0.085	0.1139	0.24159	0.31433	0.84248	0.87337	0.57128	0.71043	0.67214	0.62311	0.91465	0.50264	0.38754	0.27917	0.33073	0.05802	0.0161	0.83611	0.10481	0.97785	0.98004	0.01248	0.58501	0.38232	0.14971	0.27056	0	0.17168	0.70639	0.59708	0.59915	0.71006
RID02380	H19	ZEB2	0.02246	0.09234	0.07192	0.0851	0.99386	0.49112	0.81824	0.71158	0.333	0.17892	0.00574	0.46057	0.32955	0.24484	0.38448	0.48123	0.02834	0.01443	0.01748	0.02111	0.96649	0.84962	0.48813	0.466	0.44449	0.84078	0.16453	0	0.00908	0.55047	0.49837	0.24006	0.54313
RID02381	MEG3	RAC1	0.59279	0.04131	0	0.13107	0.9494	0.0027	0.66658	0.28305	0.04866	0.02276	0.09109	0.00212	0.21159	0.80151	9e-05	0.94968	0.83999	0.32147	0.06294	0.03497	0.00811	0.043	0	0.97187	0.02241	0.85083	0.872	0.34097	0.3986	0.12947	0.00871	0.05435	0.16513
RID02382	BCAR4	SNIP1	0.01023	0.90088	0.00452	0.77062	0.77262	0.65093	0.20841	0.25955	0.02993	0.3877	0.6172	0	0.00762	0.00828	0.36983	0.09166	0.7693	0.91869	0.8701	0.08746	0.04094	0.59265	0.3368	0.7829	0.06309	0.42636	0.30485	0.38655	7e-05	0.09142	0.68968	0.44927	0.00785
RID02383	BCAR4	PPP1R10	0.06491	0.165	0.96798	0.7658	0.19669	0.14082	0.47231	0.28798	0.29756	0.67337	0.39948	0	0.00927	0.19448	0.01635	0.37644	0.17867	0.99888	0.43886	0.18886	0.29181	0.55745	0.02197	0.30915	0.2827	0.31725	0.85345	0.11603	1e-05	0.32491	0.59343	0.67636	0.23031
RID02384	BCAR4	GLI2	0.89379	0.36027	0.40436	0.42344	0.19721	0.92221	0.44941	0.98824	0.83646	0.17351	0.9664	0.0034	1e-05	0.86878	0.19204	0.67098	0.07803	0.25025	0.77263	0.58316	0.18684	0.83431	0.76743	0.6193	0.07275	0.90783	0.36014	0.14193	0.06157	0.01262	0.59754	0.55055	0.77395
RID02385	DLEU2	MYB	0.95749	0.4828	0.12437	0.38324	0.36628	0.50651	0.07368	0.44192	0	2e-04	0.11719	0	0	0.42858	0	0	0.05589	0.06372	0.51998	1e-04	0.05911	0.2126	0.52947	0.00064	0.92119	0.15211	0	0.37537	0.50708	0	0.66678	0.67855	0.19825
RID02386	PAX5	DLEU2	0.37553	0.52808	0.29274	0	0.70982	0.4234	0.02802	0.47343	0.02164	0.04167	0.65404	0.05111	0.00045	0.27261	0	0.19328	0.52673	0.3649	0.60512	0.00964	0.00892	0.29461	5e-05	0.75042	0.51522	0.92383	0.03448	0.58974	0.3117	0.0373	0.41186	0.34718	0.78855
RID02387	HOTAIR	EZH2	0.08062	0.03352	0.00033	0.81385	0.02109	0.26492	0.41962	0.03614	0.21264	0.00466	0.75759	0	0	0.35984	0	0	0.14596	0.00134	0.00498	0.02301	0.00865	0.52775	0.00013	0.97055	0.00626	0	1e-05	0.0016	0.05497	0.93818	0	0.09098	0.66847
RID02388	HOTAIR	SUZ12	0.76557	0.43219	0.81228	0.00124	0.17361	0.13914	0.07244	0.00013	0.00813	1e-04	0.0297	0.00443	0	0	0	0.12561	0.01562	0.03521	0.99036	0.20486	0.34814	0.36343	0.1726	0.12199	0.09776	0.01171	0.00156	0.09662	0.94968	0.31552	0.00073	1e-04	0.35003
RID02389	HOTAIR	EED	0.65489	0.34349	0.00016	0.91732	0.59192	0.09796	0.79837	0.01245	0.00042	0.00829	0.32291	0	0.00029	0.13168	0.06121	0.00076	0.06935	0	0.533	0.00441	0.00488	0.02104	0.00074	0.09281	0.26216	4e-05	0.03308	0.00022	0.02439	0.58763	0.02355	0.24372	0.86851
RID02390	HOTAIR	JAM2	0.79552	0.485	0.56208	0.21833	0.63226	0.21669	0.83638	0.77202	0.006	0.43381	0.02571	0	0.29428	0.39092	0.53968	0	0.26768	0.11042	0	0.99069	0.38755	0.36609	0.00172	0.24624	0.68734	0	0.07342	0	0.24333	0.47988	0.93176	0.60085	0.69744
RID02391	HOTAIR	ABL2	0.65111	0.01541	0.1441	0.96021	0.95026	0.25014	0.25837	0.15033	0.4326	0.41665	0.24417	0.00121	1e-05	0.06284	0.09576	0.00407	0.58267	0.84091	0.37966	0.63551	0.47087	0.00196	0.0072	0.06954	0.77039	0.00241	0.80362	0.19937	0.2398	0.80137	0.12382	0.08179	0.80852
RID02392	HOTAIR	SNAI1	0.77704	0.14284	0.79827	0.78277	0.44791	0.05207	0.61953	0.83402	0.14514	0.69418	0.03973	0	0.18461	0.62414	0	0.35398	0.5997	0.38455	0.72513	0.00709	0.98527	0.75227	8e-05	0.01793	0.33848	0	0.60906	0.53892	0.32959	0.09545	0.36356	0.45257	0.01116
RID02393	HOTAIR	LAMB3	0.64642	0.54006	0.20347	0.19366	0.95086	0.384	0.16484	0.05879	0.44631	0.80399	0.6386	0.91802	0.9323	0.18345	0.76444	0.76248	0.51921	0.85597	0.21971	0.13214	0.94937	0.52654	0.3602	0.74007	0.73314	0.82702	0.00142	0.07758	0.11394	0.00015	0.30449	0.4023	0.88802
RID02394	HOTAIR	LAMC2	0.27494	0.63008	0.70874	0.87126	0.98596	0.47679	0.34398	0.02114	0.52792	0.6605	0.16241	0.03635	0.00238	0.01651	0.14399	0.78073	0.80771	0.43747	0.40075	0.25221	0.83531	0.00691	0.02738	0.93812	0.28937	0.80454	0.00178	0.18774	0.62814	0.69097	0.14729	0.18343	0.13907
